"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.601876192E1,2.584362030E-2,-2.101990581E-2,1.185607910E-2
2.602877169E1,-3.130108118E-2,-4.437983036E-3,-1.684570312E-2
2.603881197E1,6.958723068E-3,-1.215171814E-2,-6.855010986E-3
2.604882174E1,-2.143493295E-2,-6.515264511E-3,-3.991317749E-2
2.605883150E1,7.435172796E-3,2.842873335E-3,-2.519989014E-2
2.606887179E1,1.205638051E-2,-1.633724570E-2,1.734542847E-2
2.607888155E1,-1.648759842E-2,-2.525103092E-2,1.231765747E-2
2.608889132E1,-3.028380871E-2,1.797786355E-2,2.643013000E-2
2.609893160E1,-1.418471336E-3,1.841166615E-2,3.057479858E-2
2.610894137E1,2.240848541E-2,-8.920937777E-3,1.079845428E-2
2.611898165E1,7.734030485E-3,-7.055938244E-3,1.476287842E-3
2.612899142E1,1.209783554E-2,-1.139342785E-4,6.063461304E-3
2.613900118E1,6.895482540E-3,-2.220174670E-2,-4.157638550E-2
2.614907198E1,-3.106480837E-2,6.957113743E-3,-5.513858795E-2
2.616399508E1,-2.391338348E-3,8.073002100E-3,2.580738068E-2
2.617904024E1,7.566809654E-3,3.793835640E-5,6.772041321E-2
2.618908053E1,2.638661861E-2,5.055725574E-3,6.679821014E-2
2.619912081E1,2.488136292E-3,-3.118872643E-2,6.545829773E-2
2.620913058E1,7.253080606E-3,1.047864556E-2,5.954170227E-2
2.621917086E1,1.180297136E-2,-2.828919888E-2,2.542972565E-2
2.622921114E1,1.626601815E-2,9.767115116E-3,-3.169059753E-3
2.623922091E1,-1.203230023E-2,9.054213762E-3,-1.267051697E-2
2.624923067E1,-2.645650506E-2,-3.497770429E-2,1.132202148E-2
2.625927096E1,7.168531418E-3,-1.284959912E-2,-5.535602570E-2
2.626928072E1,2.154678106E-3,-1.538157463E-3,-4.055881500E-2
2.627929049E1,-1.242008805E-2,-5.657151341E-3,2.499580383E-3
2.628930025E1,2.071613073E-2,1.882299781E-2,6.913185120E-3
2.629934054E1,1.439273357E-3,-2.795496583E-2,1.899719238E-3
2.630938082E1,1.555994153E-2,-2.680142224E-2,2.066135406E-2
2.631939058E1,-3.216803074E-2,2.691894770E-3,-1.745510101E-2
2.632940035E1,-7.451373339E-2,-1.164145768E-2,-2.712345123E-2
2.633944063E1,3.960505128E-2,7.317617536E-3,4.435729980E-2
2.634948092E1,-3.119796515E-3,3.390654922E-3,3.881931305E-2
2.635949068E1,-2.908617258E-3,6.943941116E-6,3.794765472E-2
2.636950045E1,3.477004170E-2,-1.197406650E-2,-1.937198639E-2
2.637951021E1,1.018613577E-3,2.675801516E-4,4.439353943E-3
2.638955050E1,-1.777869463E-2,7.110118866E-3,1.840686798E-2
2.639956026E1,1.545470953E-2,-5.433231592E-3,-1.959800720E-2
2.640957003E1,5.959868431E-3,5.924701691E-4,-8.091259003E-2
2.641961031E1,3.416433930E-2,-1.779167354E-2,1.456069946E-2
2.642962008E1,-9.133130312E-3,1.998141408E-3,9.558677673E-3
2.643966036E1,-1.849561930E-2,7.012397051E-3,4.607200623E-3
2.644967013E1,1.042693853E-2,1.201657951E-2,-4.875183105E-3
2.645967989E1,3.417852521E-2,-3.000324965E-2,5.670166016E-2
2.646972018E1,-8.949756622E-3,-4.583001137E-3,8.529663086E-3
2.647972994E1,-1.318743825E-2,2.288743854E-3,6.972599030E-2
2.648977022E1,1.077014208E-2,-8.983448148E-3,1.686382294E-2
2.649977999E1,-3.225448728E-2,-1.008589566E-2,-7.221221924E-3
2.650978976E1,-2.245795727E-2,2.922952175E-3,2.125167847E-2
2.651983004E1,-2.196937799E-2,-1.232495904E-2,-5.035781860E-2
2.652983980E1,2.090424299E-3,-4.109744728E-2,4.533576965E-2
2.653988009E1,-2.704620361E-3,2.065387368E-2,-3.139400482E-2
2.654988985E1,6.864905357E-3,5.628943443E-3,-4.514217377E-2
2.655989962E1,2.089047432E-2,-2.430754900E-2,-3.978538513E-2
2.656993990E1,1.118081808E-2,2.384036779E-3,-2.965927124E-2
2.657994967E1,-8.049160242E-3,3.892228007E-3,-9.072113037E-2
2.658998995E1,-3.172469139E-2,-3.786073625E-2,-2.777576447E-2
2.659999972E1,2.519580722E-2,7.114112377E-4,-2.274131775E-2
2.661000948E1,-8.282780647E-3,1.967023313E-2,-2.733421326E-2
2.662004976E1,-1.284378767E-2,-2.307583392E-2,2.005958557E-2
2.663005953E1,-3.153544664E-2,-4.164293408E-3,2.468776703E-2
2.664006930E1,2.027004957E-3,-3.244307637E-2,-9.186744690E-3
2.665010958E1,-7.461309433E-3,1.084917784E-2,-2.323341370E-2
2.666014986E1,2.090534568E-2,-1.229387522E-2,2.407360077E-2
2.667015963E1,2.063754201E-2,7.966473699E-3,-1.335144043E-5
2.668016939E1,5.890280008E-3,-9.368941188E-3,3.314685822E-2
2.669020968E1,1.528319716E-2,-2.591997385E-2,1.349544525E-2
2.670021944E1,6.881058216E-4,-9.086295962E-3,-3.856372833E-2
2.671025972E1,-1.798141003E-2,6.635189056E-3,1.430988312E-2
2.672026949E1,2.501598001E-2,-6.270878017E-3,-2.392005920E-2
2.673030977E1,-1.323956251E-2,-2.874729782E-2,4.300880432E-2
2.674031954E1,1.312464476E-3,5.537748337E-3,-1.920413971E-2
2.675032931E1,1.569971442E-2,-1.224357635E-2,2.956390381E-5
2.676033907E1,-4.110455513E-3,2.946406603E-3,-1.429939270E-2
2.677037935E1,-8.988291025E-3,2.708332986E-2,-2.348995209E-2
2.678038912E1,5.586475134E-3,-6.090752780E-3,-9.121894836E-3
2.679039889E1,-9.005695581E-3,1.327712834E-2,3.367805481E-2
2.680043917E1,1.467713714E-2,1.415717602E-2,4.753589630E-2
2.681044893E1,3.807103634E-2,6.287828088E-3,-5.272865295E-3
2.682048922E1,2.324488759E-2,2.141211927E-2,-2.871704102E-2
2.683049898E1,4.161208868E-2,1.228591055E-2,-2.835559845E-2
2.684053927E1,-1.609158516E-2,-2.483759448E-2,-4.056930542E-3
2.685054903E1,-1.563638449E-3,-3.998726606E-4,-5.628967285E-2
2.686055880E1,3.117766976E-2,1.822201908E-2,-3.317832947E-3
2.687059908E1,-1.185470819E-2,-2.050508186E-2,-8.049964905E-3
2.688060885E1,-1.673242450E-2,7.849417627E-3,1.381874084E-3
2.689061861E1,7.197529078E-3,5.474919453E-2,1.531219482E-2
2.690065890E1,1.953601837E-3,3.948773444E-2,7.668876648E-2
2.691069918E1,2.572941780E-2,-2.718629315E-3,3.281974792E-2
2.692070894E1,-1.239964366E-2,-5.242478102E-3,-5.475997925E-3
2.693071871E1,2.009093761E-3,-2.493217587E-3,3.718185425E-2
2.694072848E1,-3.113555908E-2,-1.824251562E-2,-5.973815918E-3
2.695076876E1,1.194179058E-2,-9.993942454E-3,2.222061157E-2
2.696077852E1,1.657387614E-2,7.396839559E-3,2.212619781E-2
2.697081881E1,-2.641910315E-2,1.071963273E-2,-1.605987549E-3
2.698082857E1,3.090980649E-2,-1.892059296E-2,-1.585388184E-2
2.699083834E1,-7.349789143E-3,2.761283144E-2,1.737689972E-2
2.700087862E1,-1.183679700E-2,7.086186670E-3,1.752758026E-2
2.701088839E1,7.308095694E-3,-3.689618409E-2,-1.576900482E-2
2.702092867E1,3.549525142E-2,5.146573298E-3,-1.570987701E-2
2.703093844E1,1.135283709E-2,2.230242454E-2,-1.549720764E-2
2.704097872E1,6.806552410E-3,-2.195607126E-2,-5.813598633E-3
2.705101900E1,1.127254963E-2,1.940473728E-2,8.284568787E-3
2.706102877E1,-1.262673736E-2,3.213682771E-2,8.140563965E-3
2.707106905E1,-7.876425982E-3,2.430570545E-3,-3.936100006E-2
2.708107882E1,-7.653325796E-3,-3.335346933E-3,-1.006126404E-3
2.709609347E1,-1.741242409E-2,7.957075723E-3,1.385974884E-2
2.710613375E1,2.031815052E-2,-1.271445956E-2,-1.023292542E-2
2.711617403E1,5.857288837E-3,-1.326564699E-2,-1.029872894E-2
2.712618380E1,-2.274414897E-2,4.957442638E-3,4.070281982E-3
2.713619356E1,6.031990051E-3,-2.836398780E-4,4.191684723E-2
2.714623385E1,-2.728134394E-2,-1.011815108E-2,8.129119873E-3
2.715627413E1,1.553457975E-2,-1.980710775E-2,-2.006721497E-2
2.716628390E1,-8.082270622E-3,2.231932804E-2,-7.848739624E-4
2.717629366E1,2.495276928E-2,-1.634170767E-3,-1.008987427E-3
2.718633394E1,5.350291729E-3,-6.831979379E-3,2.264022827E-2
2.719634371E1,-4.200786352E-3,2.429300454E-3,-1.070213318E-2
2.720635348E1,4.367530346E-4,6.984772161E-3,2.263832092E-2
2.721639376E1,1.484903693E-2,1.634670421E-2,-6.024360657E-3
2.722640352E1,-1.832917333E-2,1.609115675E-2,-1.530075073E-2
2.723641329E1,3.401201963E-2,1.204641536E-3,-2.912902832E-2
2.724645357E1,1.797676086E-4,5.536878482E-3,2.832031250E-2
2.725646334E1,-1.439344883E-2,-1.414369419E-2,4.423141479E-3
2.726647310E1,8.502602577E-5,9.511104785E-3,9.140968323E-3
2.727654390E1,9.452164173E-3,-1.458330266E-2,-2.903079987E-2
2.728655367E1,4.818886518E-3,2.361028269E-2,-1.470279694E-2
2.729656344E1,1.400807500E-2,-3.791153431E-4,-5.122184753E-3
2.730657320E1,1.871037483E-2,1.374378148E-2,-9.669303894E-3
2.731658297E1,2.339953184E-2,1.364600472E-2,-5.069732666E-3
2.732662325E1,-1.002109051E-2,-2.457582206E-2,2.342510223E-2
2.733666353E1,-1.934397221E-2,3.190103546E-2,-1.472473145E-2
2.734667330E1,-5.145996809E-3,-3.527372703E-2,2.342700958E-2
2.735668307E1,-9.538203478E-3,3.557154536E-2,-5.172729492E-3
2.736669283E1,-4.656016827E-3,1.109820325E-2,-1.478576660E-2
2.737673311E1,-9.343504906E-3,1.982659847E-2,-4.205703735E-4
2.738677340E1,-8.980065584E-3,9.684539400E-3,4.141807556E-3
2.739678316E1,1.958158612E-2,-4.875836894E-3,4.273414612E-3
2.740679293E1,-4.302740097E-3,7.162801921E-6,8.837699890E-3
2.741683321E1,5.967915058E-4,1.672273502E-4,-3.383827209E-2
2.742684298E1,1.482507586E-2,-3.329947591E-2,-9.533882141E-3
2.743685274E1,5.165100098E-3,4.898625426E-3,1.421451569E-2
2.744689303E1,1.479098201E-2,2.792312577E-2,1.390361786E-2
2.745690279E1,-1.383185387E-2,-1.288712956E-3,1.391601562E-2
2.746694308E1,5.438297987E-3,-2.534088492E-2,-7.634162903E-2
2.747695284E1,1.496776938E-2,-6.294154562E-3,1.001071930E-2
2.748696261E1,5.241990089E-3,-2.560044080E-2,2.398204803E-2
2.749700289E1,-1.386290789E-2,1.667976193E-2,4.539489746E-3
2.750704317E1,1.457068324E-2,6.859218702E-3,4.420280457E-3
2.751705294E1,-4.977613688E-3,1.131306589E-2,1.388740540E-2
2.752706270E1,-5.027800798E-3,-2.684565820E-2,1.385402679E-2
2.753707247E1,2.790677547E-2,1.625120826E-2,-5.254745483E-3
2.754708224E1,8.610278368E-3,-2.584073693E-3,8.948326111E-3
2.755712252E1,-2.932849526E-2,2.114760689E-2,-3.373622894E-2
2.756716280E1,3.266862035E-2,1.681793481E-3,-3.414154053E-4
2.757717257E1,1.349094510E-2,1.612732187E-3,-1.912498474E-2
2.758721285E1,1.306998730E-2,-8.135445416E-3,-1.390266418E-2
2.759722262E1,-1.574379206E-2,2.019714564E-2,1.953029633E-2
2.760723238E1,2.217969298E-2,2.424167469E-2,1.909351349E-2
2.761724215E1,-2.543595433E-2,-1.886434667E-2,5.037307739E-3
2.762731295E1,-6.156146526E-3,-1.882237755E-2,-1.867008209E-2
2.763732271E1,-2.990287542E-2,5.608171225E-3,-1.368713379E-2
2.764733248E1,-1.191258430E-3,9.400602430E-4,5.807876587E-4
2.765737276E1,8.183121681E-3,1.055884175E-2,5.243301392E-3
2.766738253E1,-2.018165588E-2,-2.271863073E-2,6.809234619E-4
2.767742281E1,-1.001328230E-3,9.076707065E-4,1.964092255E-2
2.768743258E1,8.423656225E-3,-4.000240937E-3,9.891510010E-3
2.769744234E1,-5.720406771E-3,-1.797261462E-2,-2.347278595E-2
2.770745211E1,3.228673339E-2,-8.393036202E-3,-4.654407501E-2
2.771749239E1,-3.440901637E-2,1.221550629E-3,2.017021179E-2
2.772750216E1,-7.543563843E-4,1.123812236E-2,5.783081055E-3
2.773751192E1,-5.415409803E-3,6.478480995E-3,1.538944244E-2
2.774752169E1,4.240721464E-3,1.595343463E-2,-5.118083954E-2
2.775756197E1,1.362076402E-2,3.042436019E-2,1.568794250E-3
2.776760226E1,3.931641579E-3,-1.241996139E-2,-3.194808960E-3
2.777761202E1,1.355147362E-2,-2.156498283E-2,-3.334045410E-3
2.778765230E1,-1.512867212E-2,1.158938557E-2,3.434753418E-2
2.779766207E1,-5.507230759E-3,3.080186434E-2,8.859634399E-4
2.780767184E1,-1.481798291E-2,-2.378778532E-3,-8.608818054E-3
2.781768160E1,1.415470243E-2,-6.604081951E-3,1.049137115E-2
2.782772188E1,2.808001637E-2,-2.057995647E-2,2.910995483E-2
2.783773165E1,-1.955786347E-2,1.341413334E-2,-1.833915710E-2
2.784777193E1,-2.036392689E-4,-4.505161196E-4,-3.254604340E-2
2.785778170E1,-4.558175802E-3,8.977234364E-3,1.029205322E-2
2.786779146E1,-4.862457514E-3,-2.442098036E-2,1.007556915E-2
2.787783175E1,-1.397117972E-2,9.458205663E-3,3.365707397E-2
2.788787203E1,-4.406869411E-3,3.389386088E-2,1.434135437E-2
2.789788180E1,-4.332900047E-3,1.135299914E-3,2.344322205E-2
2.790789156E1,5.397140980E-3,1.188596338E-2,9.157180786E-3
2.791793185E1,-1.372289658E-2,2.804960124E-3,1.419067383E-2
2.792794161E1,1.491811872E-2,-1.249161549E-3,-1.901245117E-2
2.793795138E1,2.421200275E-2,-5.698319525E-3,-1.402568817E-2
2.794796114E1,-2.816259861E-2,3.944108263E-3,4.491806030E-4
2.795803194E1,-3.221136332E-2,-1.959604211E-2,3.365039825E-2
2.796804171E1,1.551356912E-2,9.273247793E-3,-1.888275146E-4
2.797805147E1,-3.187483549E-2,9.560220875E-3,4.652023315E-3
2.798809176E1,-3.249228001E-3,4.947250709E-4,-5.111694336E-3
2.799810152E1,-3.432482481E-3,-3.693459928E-2,-3.376007080E-2
2.800814181E1,6.032198668E-3,-7.598884869E-3,-4.787445068E-3
2.801815157E1,5.878210068E-3,-6.642010994E-3,1.408481598E-2
2.802816134E1,-3.457874060E-3,-5.810720846E-3,-4.752922058E-2
2.803820162E1,-3.243684769E-3,5.199631304E-2,-3.272247314E-2
2.804821139E1,-7.720559835E-3,4.746641032E-3,-2.280521393E-2
2.805825167E1,-8.039176464E-3,4.259135574E-2,-4.613494873E-2
2.806826143E1,1.632928848E-3,-5.324125756E-3,2.547931671E-2
2.807830172E1,-1.249092817E-2,-2.372078225E-2,1.108169556E-2
2.808831148E1,6.625562906E-3,-1.367149875E-2,5.950927734E-3
2.809832125E1,-2.160590887E-2,1.744592795E-3,5.788612366E-2
2.810833102E1,2.611544728E-2,-5.861951504E-3,1.467037201E-2
2.811837130E1,2.031981945E-3,1.242863713E-3,-4.603385925E-3
2.812838106E1,-2.569496632E-3,-1.979910210E-2,9.674072266E-3
2.813842135E1,-1.157206297E-2,-1.218677219E-2,-1.885128021E-2
2.814846163E1,2.195093036E-2,5.382416770E-3,2.410411835E-2
2.815847140E1,-3.059610724E-2,-5.868217908E-3,-3.779125214E-2
2.816848116E1,7.679402828E-3,-2.966325730E-3,-1.353645325E-2
2.817849093E1,3.063946962E-3,-3.359778970E-2,8.172988892E-4
2.818850069E1,1.236721873E-2,-1.531371847E-3,1.985645294E-2
2.819854098E1,-3.517714143E-2,-1.293291152E-2,5.279541016E-3
2.820855074E1,1.275536418E-2,-1.476704702E-2,5.280494690E-3
2.821856051E1,-6.198376417E-3,-6.843719631E-3,1.914024353E-2
2.822860079E1,-1.162081957E-3,1.306399703E-3,9.221076965E-3
2.823861056E1,-1.130759716E-3,9.496051818E-3,-1.945018768E-2
2.824865084E1,1.319119334E-2,-3.951783478E-2,-8.392333984E-5
2.825869112E1,-6.188899279E-3,-7.154695690E-3,1.402664185E-2
2.826876192E1,1.753547788E-2,1.135016605E-2,8.931636810E-2
2.827880221E1,1.775428653E-2,-4.028121755E-2,2.708435059E-3
2.829372530E1,3.487795591E-3,4.595738649E-2,1.260757446E-2
2.830877047E1,2.260041237E-2,-2.593600750E-2,-3.436660767E-2
2.832378512E1,-1.051241159E-2,-1.776111126E-2,-5.207920074E-2
2.833382540E1,-1.502519846E-2,-1.376052946E-2,1.470184326E-2
2.834386568E1,-4.965066910E-4,1.375793666E-2,-4.221439362E-2
2.835387545E1,1.842117310E-2,-2.049898356E-2,-8.671760559E-3
2.836388521E1,-1.046857238E-2,-2.582982183E-3,1.068115234E-3
2.837395602E1,3.697597980E-2,1.046179980E-2,2.468395233E-2
2.838396578E1,-1.109018922E-2,-9.632185102E-3,2.426815033E-2
2.839397555E1,-1.481831074E-3,2.237008512E-2,-2.773475647E-2
2.840398531E1,-1.073339581E-2,-1.687023044E-2,-8.637428284E-3
2.841402560E1,8.461415768E-3,-3.677179664E-2,1.988410950E-2
2.842406588E1,-6.007730961E-3,-8.614577353E-3,-3.982543945E-3
2.843407564E1,-5.864650011E-3,5.312860012E-4,3.870487213E-2
2.844905977E1,1.335796714E-2,-6.532847881E-3,-1.388454437E-2
2.845910006E1,-2.000319958E-2,-1.574046910E-2,1.958179474E-2
2.846910982E1,3.978878260E-3,-1.015126705E-2,4.482269287E-4
2.847915011E1,-6.029307842E-4,-3.787507117E-2,-4.209423065E-2
2.848919039E1,-5.116790533E-3,5.470693111E-3,1.563453674E-2
2.849920016E1,-9.690970182E-3,5.647584796E-3,-3.217697144E-3
2.850924044E1,-2.855992317E-2,1.283705235E-3,2.030563354E-2
2.851925020E1,-1.382148266E-2,-7.616966963E-3,1.175880432E-3
2.852925997E1,-4.220059514E-2,1.172529161E-2,-1.275539398E-2
2.853930025E1,1.475870609E-3,-3.057111800E-2,-1.232528687E-2
2.854931002E1,-3.069937229E-3,-1.718297601E-3,-3.093242645E-2
2.855931978E1,-2.671140432E-2,1.203159988E-2,7.328987122E-3
2.856936007E1,6.912410259E-3,6.164103746E-3,3.005981445E-3
2.857940035E1,1.153957844E-2,-4.294440150E-3,-1.572132111E-2
2.858941012E1,1.878440380E-3,-4.388481379E-3,4.122066498E-2
2.859941988E1,1.117303967E-2,-3.756403923E-3,1.690006256E-2
2.860946016E1,2.028071880E-2,1.656715572E-2,5.468273163E-2
2.861946993E1,7.650256157E-4,8.761942387E-3,-2.154159546E-2
2.862947970E1,6.212890148E-4,-2.966672182E-3,7.429122925E-3
2.863951998E1,-1.354321837E-2,-1.938161254E-2,-1.131629944E-2
2.864952975E1,1.015433669E-2,-1.149006188E-2,-6.119728088E-3
2.865953951E1,5.438506603E-3,9.933203459E-3,-2.953815460E-2
2.866957979E1,3.379181027E-2,2.605900168E-2,2.767562866E-2
2.867958956E1,2.853879333E-2,3.260195255E-2,8.665084839E-3
2.868962984E1,-2.395689487E-2,-3.490477800E-3,4.199409485E-2
2.869963961E1,-4.885256290E-3,-1.957282424E-2,-9.908676147E-4
2.870964937E1,-4.669219255E-3,4.046615958E-2,-5.706787109E-3
2.871968966E1,-4.601687193E-3,1.091176271E-2,-6.113052368E-4
2.872969942E1,-9.402543306E-3,1.909869909E-2,-4.587173462E-4
2.873973971E1,9.604126215E-3,3.859370947E-3,-3.335285187E-2
2.874974947E1,-2.832052112E-2,-1.870125532E-3,1.922702789E-2
2.875975924E1,-9.042143822E-3,-1.251050830E-2,3.382205963E-2
2.876979952E1,-1.381051540E-2,-5.580633879E-2,-2.310943604E-2
2.877980929E1,8.111298084E-4,-1.801651716E-2,2.006340027E-2
2.878981905E1,-1.356980205E-2,2.399671078E-2,1.534843445E-2
2.879985934E1,1.029628515E-2,-2.518385649E-2,2.516937256E-2
2.880986910E1,1.494261622E-2,-3.078117967E-2,-2.215576172E-2
2.881990938E1,-4.105687141E-3,1.561838388E-2,7.011413574E-3
2.882991915E1,-4.018425941E-3,-9.038358927E-3,4.015636444E-2
2.883995943E1,1.988235116E-2,-9.078353643E-3,4.002475739E-2
2.884996920E1,-2.778533101E-2,-3.768235445E-3,6.477355957E-3
2.885997896E1,-8.492648602E-3,1.580923796E-2,-2.578735352E-3
2.887001925E1,5.673736334E-3,-1.259481907E-2,-6.825828552E-2
2.888002901E1,1.059699059E-2,6.042540073E-3,-4.313278198E-2
2.889003878E1,1.079490781E-2,9.100437164E-3,-4.220867157E-2
2.890007906E1,-3.477334976E-3,-2.209752798E-3,2.033042908E-2
2.891008883E1,-1.287698746E-2,2.570903301E-2,-8.169174194E-3
2.892012911E1,-8.097410202E-3,-1.696458459E-2,7.296180725E-2
2.893013888E1,2.969944477E-2,9.198158979E-3,3.926753998E-2
2.894017916E1,-3.899306059E-3,1.281863451E-2,3.468799591E-2
2.895018893E1,-3.769248724E-3,-2.115833759E-2,-4.112434387E-2
2.896022921E1,-8.579879999E-3,-3.047573566E-2,-2.542591095E-2
2.897023897E1,1.222163439E-3,-3.061622381E-2,-5.260848999E-2
2.898027926E1,1.210391521E-3,-1.747137308E-2,-5.102252960E-2
2.899028902E1,5.964070559E-3,-9.562671185E-3,2.450942993E-3
2.900029879E1,1.086413860E-2,-2.547210455E-2,1.259708405E-2
2.901030855E1,-1.777106524E-2,1.130509377E-2,8.026123047E-3
2.902034884E1,-4.610097408E-2,-4.339396954E-3,2.338314056E-2
2.903038912E1,2.120882273E-2,-2.424514294E-2,2.856636047E-2
2.904039889E1,4.032409191E-2,-9.634494781E-4,-4.647445679E-2
2.905043917E1,-2.641955018E-2,2.728819847E-3,1.657009125E-2
2.906044893E1,-2.073973417E-3,-2.223068476E-2,-1.860618591E-3
2.907045870E1,2.607655525E-2,3.103613853E-4,2.293586731E-2
2.908046847E1,2.063530684E-2,3.864228725E-3,4.602432251E-3
2.909050875E1,-7.800877094E-3,-6.632447243E-3,5.437850952E-3
2.910051852E1,-3.131595254E-2,2.684384584E-2,-2.255344391E-2
2.911052828E1,-1.656612754E-2,-3.009527922E-2,-1.630687714E-2
2.912056856E1,-3.998616338E-2,4.181683064E-3,-1.022338867E-2
2.913057833E1,3.634062409E-2,3.704869747E-2,-3.260135651E-2
2.914058810E1,2.165773511E-2,2.663630247E-2,3.068923950E-2
2.915062838E1,4.534733295E-2,2.245068550E-3,-3.499507904E-2
2.916066866E1,-7.042646408E-3,-1.266074181E-2,2.831459045E-2
2.917067843E1,2.691715956E-3,1.121699810E-2,3.364372253E-2
2.918068819E1,2.523630857E-3,3.607118130E-2,2.027416229E-2
2.919072848E1,7.349878550E-3,1.885551214E-2,-3.558731079E-2
2.920073824E1,1.191416383E-2,2.476155758E-2,-5.221652985E-2
2.921074801E1,1.626145840E-2,-7.757723331E-3,-7.365989685E-2
2.922075777E1,2.997043729E-2,3.472119570E-2,-5.216217041E-2
2.923079806E1,-8.411169052E-3,3.255015612E-2,-6.435012817E-2
2.924083834E1,-1.280030608E-2,1.596391201E-3,-3.411006927E-2
2.925084810E1,4.859644175E-2,6.067568064E-2,-4.194259644E-3
2.926085787E1,5.173891783E-3,2.008026838E-2,2.027511597E-2
2.927086764E1,-9.061753750E-3,2.379626036E-2,1.170158386E-2
2.928093844E1,9.864598513E-3,-6.061196327E-4,-5.990028381E-3
2.929094820E1,2.890431881E-2,1.368314028E-2,-2.844238281E-2
2.930095797E1,-9.506553411E-3,4.321157932E-3,-1.222229004E-2
2.931099825E1,2.833682299E-2,1.414918900E-2,-5.912780762E-3
2.932100802E1,1.341974735E-2,1.406848431E-2,-3.783416748E-2
2.933101778E1,8.388757706E-3,1.828932762E-2,-3.129768372E-2
2.934108858E1,-2.005448937E-2,2.706968784E-2,4.639911652E-2
2.935604220E1,-1.998007298E-2,2.346515656E-2,-1.805305481E-2
2.937102633E1,-9.799003601E-3,1.532196999E-3,-3.427124023E-2
2.938112765E1,9.473115206E-3,4.456806183E-2,-8.666038513E-3
2.939116793E1,2.126693726E-4,2.543079853E-2,2.665805817E-2
2.940120821E1,1.930168271E-2,1.135790348E-2,8.976936340E-3
2.941622286E1,-8.898049593E-3,9.046316147E-3,-2.631282806E-2
2.942626314E1,1.944532990E-2,1.799595356E-2,-3.376197815E-2
2.943627291E1,1.280903816E-4,-1.736438274E-2,-4.577445984E-2
2.944628268E1,4.606336355E-3,3.660404682E-2,-3.451061249E-2
2.945632296E1,-9.858071804E-3,1.894712448E-2,2.909183502E-2
2.946633272E1,-2.374646068E-2,-1.797556877E-2,-2.183437347E-2
2.947637301E1,1.447680593E-2,-2.150523663E-2,-1.100540161E-2
2.948638277E1,2.368399501E-2,-1.086699963E-2,4.014968872E-4
2.949639254E1,9.053677320E-3,-1.008307934E-2,-3.611278534E-2
2.950640230E1,4.035204649E-3,3.734827042E-2,6.497573853E-2
2.951644259E1,-5.463212729E-3,2.892923355E-2,8.405113220E-2
2.952648287E1,4.302382469E-3,4.066109657E-2,9.369754791E-2
2.953649264E1,-3.832980990E-2,2.226948738E-3,3.710842133E-2
2.954650240E1,-9.782314301E-3,7.811188698E-3,1.965808868E-2
2.955651217E1,8.728712797E-3,1.876723766E-2,-1.161861420E-2
2.956655245E1,3.776520491E-3,-1.798427105E-2,-9.340286255E-3
2.957656222E1,-2.020743489E-2,3.542435169E-2,7.128715515E-3
2.958657198E1,-1.544177532E-2,4.626297951E-2,3.745841980E-2
2.959661226E1,1.288199425E-2,1.507210732E-2,2.997779846E-2
2.960662203E1,3.138393164E-3,4.614889622E-2,3.662109375E-3
2.961666231E1,2.213123441E-2,1.204371452E-3,-1.297283173E-2
2.962667208E1,-2.055466175E-3,-5.998373032E-3,-1.507186890E-2
2.963671236E1,7.037699223E-3,-4.190206528E-3,-7.661819458E-3
2.964672213E1,7.177501917E-3,2.576208115E-2,-1.463794708E-2
2.965676241E1,4.006692767E-2,-2.532362938E-2,-4.991245270E-2
2.966677218E1,6.022781134E-3,2.754426003E-2,-3.738117218E-2
2.967678194E1,5.615711212E-3,8.126735687E-3,-1.595497131E-3
2.968679171E1,-4.202127457E-3,2.223610878E-2,8.783340454E-4
2.969683199E1,6.061494350E-4,4.570937157E-2,3.629302979E-2
2.970687227E1,1.454576850E-2,1.271176338E-2,1.467037201E-2
2.971688204E1,1.893815398E-2,4.530549049E-3,3.100585938E-2
2.972689181E1,-2.237856388E-4,-3.081393242E-2,1.894664764E-2
2.973693209E1,-3.355741501E-5,-4.531753063E-2,2.156352997E-2
2.974694185E1,3.293859959E-2,1.111030579E-2,-1.356792450E-2
2.975695162E1,-2.437654138E-2,1.499176025E-2,-4.361629486E-2
2.976699190E1,-3.326466680E-2,-1.510739326E-2,-4.480457306E-2
2.977700167E1,2.146363258E-4,3.444850445E-2,-4.141998291E-2
2.978704195E1,4.926621914E-3,8.641302586E-2,-1.433849335E-2
2.979705172E1,-3.302645683E-2,-9.154438972E-3,7.598876953E-3
2.980706148E1,-2.300044894E-2,-2.364754677E-2,-6.104087830E-2
2.981707125E1,-1.323285699E-2,-1.442754269E-2,-1.503944397E-2
2.982711153E1,-4.601049423E-2,4.263281822E-3,3.486251831E-2
2.983715182E1,2.098882198E-2,-1.506721973E-2,-3.851413727E-2
2.984716158E1,-3.589430451E-2,2.718186378E-2,-1.160240173E-2
2.985720186E1,2.175363898E-2,7.078051567E-3,-8.904457092E-3
2.986721163E1,-1.191547513E-2,3.504753113E-4,-9.156227112E-2
2.987725191E1,2.497106791E-3,-3.101277351E-2,-1.116867065E-1
2.988726168E1,-1.155099273E-2,-3.083562851E-2,-6.992340088E-2
