"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.488647647E0,-1.437705755E-2,-3.293460608E-2,3.089427948E-2
2.498647647E0,-5.040052533E-2,-3.602331877E-2,7.120418549E-2
2.508647647E0,-8.296152949E-2,-2.558636665E-2,6.614112854E-2
2.518647647E0,-1.054832637E-1,-3.030419350E-2,3.243923187E-2
2.538647413E0,-1.392054558E-1,-1.581561565E-2,-3.625869751E-3
2.548647413E0,-1.227503717E-1,-3.610432148E-3,-8.428573608E-3
2.558647413E0,-9.331634641E-2,-6.330728531E-3,-2.039241791E-2
2.568647413E0,-5.512744188E-3,3.139513731E-2,-4.912281036E-2
2.578647413E0,3.540313244E-2,4.279625416E-2,-3.957080841E-2
2.588647413E0,5.178265274E-2,5.687594414E-2,-5.638122559E-2
2.598647413E0,7.314743102E-2,6.647026539E-2,-8.517074585E-2
2.608647413E0,6.651870906E-2,6.458449364E-2,-1.163682938E-1
2.618647679E0,5.348369479E-2,5.862212181E-2,-1.212682724E-1
2.628647679E0,3.192767501E-2,3.870987892E-2,-1.333589554E-1
2.638647679E0,-3.188848495E-5,3.984242678E-2,-1.450433731E-1
2.648647679E0,9.067773819E-3,2.527475357E-3,-1.758594513E-1
2.658647679E0,4.213774204E-2,-1.168251038E-3,-1.875286102E-1
2.678647412E0,5.575452000E-2,-4.228025675E-2,-1.917266846E-1
2.688647412E0,7.953447104E-2,-5.691212416E-2,-1.436700821E-1
2.698647412E0,7.586952299E-2,-6.109213829E-2,-1.340227127E-1
2.708647412E0,1.071505249E-1,-6.968027353E-2,-1.890659332E-1
2.718647412E0,1.088360623E-1,-2.725058794E-2,-2.561607361E-1
2.728647645E0,1.080101281E-1,6.191730499E-3,-2.442989349E-1
2.748647378E0,1.105994582E-1,-9.477138519E-3,4.486656189E-2
2.758647378E0,9.165647626E-2,-5.039077997E-2,9.245204926E-2
2.768647378E0,8.655264229E-2,-5.670660734E-2,3.694534302E-3
2.788647144E0,1.250298023E-1,-4.374015331E-2,-6.816864014E-2
2.798647410E0,9.421467036E-2,6.380677223E-3,-8.260345459E-2
2.808647410E0,5.444192141E-2,1.883316040E-2,-1.593360901E-1
2.818647410E0,9.128004313E-4,7.750946283E-2,-1.309976578E-1
2.828647410E0,-1.514706761E-2,1.135953069E-1,-9.318161011E-2
2.838647410E0,-2.435623109E-2,1.101744175E-1,-6.523323059E-2
2.848647410E0,-2.907606214E-2,8.767729998E-2,-3.008270264E-2
2.858647410E0,-3.376533836E-2,6.387209892E-2,-3.789043427E-2
2.868647676E0,-5.745426565E-2,-3.378880024E-2,-1.439571381E-2
2.878647676E0,-7.252468914E-2,-9.532463551E-2,-7.486343384E-3
2.888647676E0,-1.100726277E-1,-1.278598905E-1,-2.674770355E-2
2.898647676E0,-1.246270910E-1,-1.172674298E-1,-6.976127625E-2
2.908647676E0,-9.945111722E-2,-8.560371399E-2,-9.837150574E-2
2.928647409E0,-5.729892105E-2,5.328685045E-2,-1.317701340E-1
2.938647409E0,-2.772657573E-2,6.786113977E-2,-1.414089203E-1
2.948647409E0,3.570640832E-2,2.802687883E-2,-1.582860947E-1
2.958647409E0,1.103451476E-2,2.702945471E-2,-1.847839355E-1
2.968647409E0,6.085850298E-3,9.576618671E-3,-1.945438385E-1
2.978647642E0,6.985750049E-3,6.716609001E-3,-1.851634979E-1
