"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.470606539E0,-2.834364772E-2,3.497403860E-2,2.220153809E-1
1.486536715E0,-5.441716313E-2,3.651863337E-2,2.369775772E-1
1.502527926E0,-6.381854415E-2,2.558615804E-2,-1.115036011E-2
1.518488619E0,-3.516419232E-2,-6.467342377E-3,-1.323785782E-1
1.534449312E0,2.245083451E-3,-1.922398806E-2,-2.059593201E-1
1.550440523E0,-7.624045014E-3,-3.904905915E-2,-7.160377502E-2
1.566370699E0,3.938119113E-2,-2.029150724E-2,3.163900375E-1
1.582361910E0,3.179214150E-2,-4.637908936E-2,3.383913040E-1
1.598322603E0,2.503228188E-2,-4.168683290E-2,-2.425098419E-1
1.614283297E0,4.364425689E-2,-1.146680117E-2,-5.817747116E-1
1.630274508E0,1.045744121E-2,3.043651581E-3,-3.398618698E-1
1.646235201E0,-2.009221911E-2,5.332225561E-2,2.655391693E-1
1.662195895E0,-9.575425088E-2,5.523467064E-2,7.900123596E-1
1.678156588E0,-7.244387269E-2,1.852297783E-2,6.883802414E-1
1.694117281E0,-7.858723402E-3,6.880044937E-3,1.400613785E-1
1.710077975E0,2.841223031E-2,2.736395597E-2,-3.122749329E-1
1.726069186E0,1.521341503E-2,3.018081188E-2,-3.726053238E-1
1.742029879E0,6.031394005E-4,6.055390835E-2,-1.659812927E-1
1.758051607E0,-8.978903294E-3,2.366656065E-2,3.075313568E-2
1.774012301E0,-3.020437062E-2,-2.129793167E-3,1.314468384E-1
1.789911959E0,-4.808101058E-2,-4.820019007E-2,1.298055649E-1
1.805903170E0,-2.096399665E-2,-6.688565016E-2,7.527542114E-2
1.821863863E0,-7.777541876E-3,-1.973450184E-2,6.303787231E-3
1.837855074E0,-8.940547705E-3,7.950484753E-3,2.148056030E-2
1.853815768E0,-1.849861443E-2,5.571579933E-2,3.179073334E-2
1.869806978E0,1.238483191E-2,7.261812687E-2,7.560539246E-2
1.885767672E0,6.209611893E-3,6.265741587E-2,2.172470093E-3
1.901758883E0,2.653126419E-2,7.763993740E-2,-1.000566483E-1
1.917750094E0,2.401538193E-2,4.702496529E-2,-3.728008270E-2
1.933771822E0,-6.767168641E-3,4.685825109E-2,1.818752289E-2
1.949732516E0,-1.124957204E-2,3.483980894E-2,9.280300140E-2
1.965693209E0,1.166495681E-2,2.090835571E-2,1.053047180E-1
1.981684420E0,2.205796540E-2,3.425043821E-2,6.764411926E-2
1.997645113E0,4.724249989E-2,4.994505644E-2,-8.305549622E-3
2.013575289E0,2.202789485E-2,4.283201694E-2,-2.449131012E-2
2.029566500E0,-2.481018007E-2,3.944700956E-2,2.311706543E-3
2.045588228E0,-4.299122095E-2,1.272249222E-2,2.427673340E-2
2.061548922E0,-3.503008187E-2,1.005005836E-2,3.186798096E-2
2.077570650E0,-4.727214575E-3,-2.240180969E-3,5.384159088E-2
2.093531344E0,2.359966189E-2,-1.704353094E-2,4.231548309E-2
2.109431002E0,8.840069175E-3,-4.838132858E-2,-2.469549179E-1
2.125452730E0,-2.509464324E-2,6.707644463E-2,2.298564911E-1
2.141413424E0,-4.669521749E-2,4.163378477E-2,-4.832754135E-1
2.157374117E0,-6.253525615E-3,6.682032347E-2,4.842901230E-1
2.173365328E0,-1.117748022E-2,8.251088858E-2,-3.701343536E-1
2.189326021E0,2.203843743E-2,3.119331598E-2,1.928033829E-1
2.205317232E0,-1.402094960E-2,8.633565903E-2,-1.326036453E-1
2.221277926E0,-1.804910600E-2,2.626842260E-2,4.499149323E-2
2.237299654E0,-2.151753008E-2,2.016103268E-2,3.094482422E-2
2.253260348E0,-5.408897996E-3,-2.927899361E-3,2.889728546E-2
2.269160006E0,-5.993366241E-3,1.977378130E-2,3.400802612E-2
2.285181734E0,1.777140051E-2,9.349644184E-3,-1.612663269E-3
2.301142428E0,9.755805135E-3,2.825862169E-2,-8.565902710E-3
2.317103121E0,4.157543182E-3,1.891899109E-2,4.668712616E-2
2.333124850E0,-2.226999402E-2,3.795313835E-2,5.888843536E-2
2.349024508E0,-2.609729767E-3,3.021419048E-2,5.437946320E-2
2.364985201E0,2.402707934E-2,1.219797134E-2,3.317260742E-2
2.380976412E0,-2.964898944E-3,1.579463482E-2,-5.269432068E-2
2.396967623E0,-1.402528584E-2,3.578311205E-2,-1.196069717E-1
2.412928316E0,-1.739059389E-2,3.020316362E-2,-1.681900024E-2
2.428950045E0,-1.297865808E-2,3.268581629E-2,1.792707443E-1
2.444910738E0,-1.753759384E-2,2.202826738E-2,2.320451736E-1
2.460901949E0,-1.209151745E-2,4.458850622E-2,-9.184837341E-3
2.476893160E0,1.254728436E-2,4.537713528E-2,-1.498336792E-1
2.492853853E0,1.199240983E-2,1.143878698E-2,-9.211444855E-2
2.508814547E0,-1.066562533E-2,2.767431736E-2,-1.138534546E-1
2.524836275E0,-3.005145490E-2,1.792144775E-2,2.089271545E-1
2.540858004E0,3.480586410E-2,3.345566988E-2,3.165273666E-1
2.556849215E0,7.539223135E-2,1.958531141E-2,-4.462718964E-2
2.572809908E0,3.156705946E-2,4.599809647E-3,-3.316555023E-1
2.588770602E0,-1.488068700E-2,1.868367195E-3,-2.602624893E-1
2.604761812E0,-6.526826322E-2,2.288812399E-2,-9.969711304E-3
2.620722506E0,-8.443869650E-2,4.927438498E-2,2.953491211E-1
2.636713717E0,-7.584210485E-2,5.559444427E-2,4.553909302E-1
2.652735445E0,-1.770317554E-3,6.005287170E-2,2.405986786E-1
2.668635103E0,5.429695547E-2,6.063175201E-2,-1.172428131E-1
2.684595797E0,4.109174013E-2,6.106108427E-2,-2.743873596E-1
2.700617525E0,-1.615267992E-2,4.498326778E-2,-1.499509811E-1
2.716578219E0,-6.219223887E-2,3.381103277E-2,-2.265930176E-3
2.732538912E0,-6.578385830E-2,-1.475101709E-2,6.849861145E-2
2.748560641E0,-3.157756478E-2,-2.484774590E-2,5.785083771E-2
2.764490816E0,-2.595815808E-2,-2.275574207E-2,-1.265525818E-2
2.780482027E0,-3.145245463E-2,-7.432281971E-3,-1.845359802E-3
2.796442721E0,-3.141067177E-2,1.070618629E-2,6.162643433E-2
2.812403414E0,-3.054444492E-2,6.493133307E-2,1.157398224E-1
2.828425143E0,-1.782315224E-2,6.552523375E-2,1.533908844E-1
2.844355318E0,3.702443838E-2,5.553239584E-2,-2.432918549E-2
2.860346529E0,2.905090153E-2,3.969657421E-2,-1.255474091E-1
2.876307223E0,2.886687964E-2,3.300100565E-2,-1.553144455E-1
2.892267916E0,-1.321451366E-2,3.291565180E-2,-9.922885895E-2
2.908228609E0,-3.137236089E-2,3.917729855E-2,3.577041626E-2
2.924219820E0,-4.066085070E-2,4.417979717E-2,1.948347092E-1
2.940180514E0,4.461191595E-3,2.818930149E-2,1.842536926E-1
2.956202242E0,2.836941183E-2,2.604275942E-2,8.771800995E-2
2.972162936E0,5.068090186E-2,1.096504927E-2,-3.506278992E-2
2.988123629E0,3.762799501E-2,-2.424657345E-3,-8.133697510E-2
3.004084322E0,1.662806422E-2,-2.790534496E-2,-5.667686462E-3
3.020045016E0,-3.112243116E-2,-2.169853449E-2,7.237052917E-2
3.036066744E0,-4.968346655E-2,-1.456135511E-2,9.786128998E-2
3.052027437E0,-4.370491952E-2,-2.571117878E-2,2.291870117E-2
3.067988131E0,-2.493420243E-2,-2.076637745E-2,2.258110046E-2
3.083979342E0,4.326365888E-3,1.965761185E-4,4.064273834E-2
3.099909518E0,-1.136162877E-2,-5.056560040E-3,-2.955055237E-2
3.115870211E0,1.192357391E-2,-3.263068199E-2,2.382135391E-1
3.131891939E0,-2.509815991E-2,6.687474251E-2,1.248350143E-1
3.147822115E0,-1.451234519E-2,-1.965886354E-2,-4.886054993E-2
3.163782809E0,-3.885131329E-2,1.354891062E-2,5.370197296E-1
3.179774020E0,-4.400731623E-2,-1.762831211E-2,-2.943296432E-1
3.195734713E0,-9.413160384E-3,-6.746530533E-3,3.561191559E-1
3.211725924E0,-7.456548512E-3,-1.857984066E-2,-1.047611237E-2
3.227717135E0,2.035059780E-2,-4.540264606E-3,-4.943847656E-2
3.243677828E0,-1.681509614E-2,1.085394621E-2,-4.536819458E-2
3.259669039E0,-5.409768224E-2,5.037248135E-3,-4.369258881E-2
3.275660250E0,-1.464430243E-2,1.039916277E-2,-4.674625397E-2
3.291620943E0,-1.085752994E-2,4.771590233E-3,-1.622381210E-1
3.307612154E0,1.227938384E-2,-6.594032049E-3,-1.890830994E-1
3.323572848E0,2.253811806E-2,-5.102336407E-3,3.132848740E-1
3.339564059E0,-1.729704440E-2,-3.547930717E-2,8.209638596E-1
3.355524752E0,-4.966037720E-2,-5.876278877E-2,5.130519867E-1
3.371515963E0,-5.102928728E-2,-6.497481465E-2,-1.822242737E-1
3.387537691E0,-1.006330550E-2,-1.418447495E-2,-5.142736435E-1
3.403498385E0,-1.866315305E-2,6.758564711E-2,-3.923311234E-1
3.419489596E0,-1.739405841E-2,7.784366608E-2,-2.255487442E-1
3.435450289E0,6.813749671E-2,9.535637498E-2,2.210168839E-1
3.451410982E0,9.134416282E-2,4.208877683E-2,4.763917923E-1
3.467432711E0,3.992366046E-2,-7.707127929E-2,2.200384140E-1
3.483393404E0,-1.211621612E-2,-1.312471330E-1,-1.557931900E-1
3.499384615E0,-4.777068645E-2,-1.457203925E-1,-2.086887360E-1
3.515375826E0,-3.678594530E-2,-7.268357277E-2,-3.933143616E-2
3.531336520E0,-4.779048264E-2,2.349457145E-2,1.994009018E-1
3.547297213E0,-5.267180502E-2,8.957979083E-2,3.211193085E-1
3.563288424E0,2.191345394E-2,1.297358572E-1,1.248226166E-1
3.579218600E0,2.985120192E-2,9.427526593E-2,-1.144180298E-1
3.595240328E0,1.465141028E-2,4.229524732E-2,-2.437429428E-1
3.611201021E0,-1.289249957E-2,-1.343303919E-2,-1.315145493E-1
3.627161715E0,-5.898466706E-2,-5.766403675E-2,6.433677673E-2
3.643152926E0,-3.750666231E-2,-6.956300139E-2,2.171564102E-1
3.659113619E0,-2.290637046E-2,-7.864215970E-2,1.642665863E-1
3.675104830E0,2.000048384E-2,-3.544348478E-2,-8.962440491E-2
3.691065523E0,2.867653966E-3,1.471507549E-2,-1.951618195E-1
3.707026217E0,-4.572325200E-2,5.454611778E-2,-1.165065765E-1
3.723017428E0,-5.391095579E-2,8.580955863E-2,6.745910645E-2
3.738978121E0,-1.938527077E-2,7.002556324E-2,1.055526733E-1
3.754999850E0,2.812241018E-2,3.327894211E-2,-7.155132294E-2
3.770960543E0,5.548990518E-2,-1.675575972E-2,-1.388835907E-2
3.786921236E0,1.485739648E-2,-6.816694140E-2,3.455686569E-1
3.802912447E0,-4.612395912E-2,-7.703694701E-2,4.156370163E-1
3.818903658E0,-6.594992429E-2,-3.904184699E-2,1.388263702E-1
3.834894869E0,-1.415941864E-2,1.651218534E-2,-1.882514954E-1
3.850855562E0,5.310894921E-2,8.982229233E-2,-2.211942673E-1
3.866816256E0,3.468090668E-2,1.121354699E-1,-7.514953613E-4
3.882807467E0,-2.121295780E-2,7.330712676E-2,1.908025742E-1
3.898829195E0,-7.850984484E-2,9.730964899E-3,8.791637421E-2
3.914789889E0,-7.410292327E-2,-5.825030804E-2,-7.963562012E-2
3.930750582E0,-1.099374145E-2,-9.654417634E-2,-9.412765503E-2
3.946711275E0,2.794626355E-2,-1.213863492E-1,-2.500438690E-2
3.962702486E0,3.946599737E-2,-9.447020292E-2,9.673786163E-2
3.978663180E0,2.038933337E-2,-5.309575796E-2,1.347980499E-1
3.994623873E0,-1.077724993E-2,-1.470190287E-2,7.483100891E-2
4.010584566E0,-4.980701208E-2,2.097275853E-2,5.296707153E-3
4.026514742E0,-3.962679952E-2,6.591472030E-2,-7.868576050E-2
4.042536471E0,1.166803390E-2,7.792332768E-2,-4.775047302E-3
4.058497164E0,-1.172186434E-2,6.723755598E-2,8.823776245E-2
4.074488375E0,9.552940726E-3,4.595884681E-2,4.242992401E-2
4.090510103E0,-2.326205373E-2,1.288208365E-2,-7.282066345E-2
4.106409762E0,-5.386013538E-2,1.248038709E-1,1.614313126E-1
4.122370455E0,4.215599597E-2,-5.315399170E-2,2.998523712E-1
4.138331148E0,-2.270795405E-3,1.867729425E-2,-3.230028152E-1
4.154322359E0,1.012945175E-2,-3.675815463E-2,3.089017868E-1
4.170283053E0,-6.652517617E-2,2.706936002E-2,2.205295563E-1
4.186274264E0,-3.551105410E-2,-3.170377016E-2,-3.345041275E-1
4.202265475E0,-2.926956862E-2,-2.849501371E-2,2.500247955E-1
4.218226168E0,-3.325761110E-2,-3.189906478E-2,-1.640462875E-1
4.234186861E0,3.597363457E-2,-2.538979053E-3,-7.089328766E-2
4.250208590E0,7.460184395E-2,2.601227164E-2,2.665081024E-1
4.266108248E0,2.835637331E-2,2.395063639E-2,1.248416901E-1
4.282068941E0,2.583708614E-3,-6.554514170E-3,-1.841545105E-1
4.298060152E0,-2.332802862E-2,-3.456962109E-2,-3.017673492E-1
4.314051363E0,-2.274168283E-2,-2.219218016E-2,-5.329322815E-2
4.330012057E0,-4.480460286E-2,3.275346756E-2,2.715673447E-1
4.346033785E0,-5.953559279E-2,2.606600523E-2,4.270906448E-1
4.362024996E0,-2.417252958E-2,1.785308123E-3,2.811326981E-1
4.378016207E0,8.450597525E-3,-2.972483635E-3,-1.255607605E-1
4.394007418E0,2.544696257E-2,-1.420730352E-2,-3.623733521E-1
4.409968111E0,-1.502300799E-2,-3.638029099E-2,-2.594995499E-1
4.425989840E0,-5.872020870E-2,-4.583242536E-2,6.585407257E-2
4.441981051E0,-5.956091359E-2,-6.300327182E-2,2.620382309E-1
4.457972262E0,-2.108624578E-2,-6.671506166E-2,1.304998398E-1
4.473963473E0,1.008640230E-2,-7.056802511E-2,-1.283454895E-2
4.489924166E0,-9.751655161E-3,-2.513951063E-2,-2.445030212E-2
4.505884859E0,-3.164291382E-3,3.765904903E-2,2.377986908E-2
4.521876070E0,-4.714476317E-2,8.555543423E-2,4.809284210E-2
4.537836764E0,-5.668635666E-2,8.747673035E-2,9.157657623E-2
4.553827975E0,-3.922852129E-2,5.262038112E-2,6.807422638E-2
4.569819186E0,9.219117463E-3,-3.514856100E-3,-1.924371719E-1
4.585718844E0,2.572218701E-2,-1.758760214E-2,-1.753740311E-1
4.601679537E0,-1.450203359E-2,-6.887537241E-2,1.168670654E-1
4.617670748E0,-3.933785856E-2,-6.734749675E-2,2.440118790E-1
4.633661959E0,-1.850090176E-2,-5.153152347E-2,1.295633316E-1
4.649622652E0,1.713325828E-2,-3.112959862E-2,-4.941749573E-2
4.665644381E0,1.564275473E-2,1.932001114E-2,-4.170227051E-2
4.681574557E0,-1.380978525E-2,2.675622702E-2,2.816295624E-2
4.697565768E0,-4.439076781E-2,1.404353976E-2,5.727863312E-2
4.713526461E0,-5.801136047E-2,-5.933135748E-3,1.936817169E-2
4.729487154E0,-5.822119862E-2,-8.983582258E-3,-1.615715027E-2
4.745447848E0,-4.230774939E-3,-4.233273864E-2,3.340721130E-3
4.761439059E0,-1.525700092E-2,-2.916988730E-2,-6.819057465E-2
4.777399752E0,-1.936013997E-2,-1.033544540E-4,-5.600261688E-2
4.793390963E0,-2.802988887E-2,2.024590969E-2,6.627750397E-2
4.809412691E0,-2.395973355E-2,3.416562080E-2,1.599206924E-1
4.825342867E0,-1.853288710E-2,3.981727362E-2,1.508121490E-1
4.841364596E0,-1.632512361E-2,2.406233549E-2,5.326080322E-2
4.857325289E0,-6.498560309E-3,1.187443733E-3,-8.976745605E-2
4.873285982E0,-1.286766678E-2,7.222473621E-3,-1.706943512E-1
4.889307711E0,-1.624673605E-2,2.445256710E-2,-1.201782227E-1
4.905268404E0,-2.802360803E-2,1.710182428E-2,1.881504059E-2
4.921290133E0,-2.224629372E-2,1.058828831E-2,1.818475723E-1
4.937220309E0,5.903765559E-4,4.061341286E-3,2.087135315E-1
4.953211520E0,-1.132920384E-2,-2.013623714E-3,9.459877014E-2
4.969202730E0,-3.172022849E-2,7.347822189E-3,-1.128005981E-1
4.985163424E0,-1.948104054E-2,2.242308855E-2,-1.264820099E-1
5.001124117E0,-4.514412582E-2,3.298431635E-2,-1.668224335E-1
5.017115328E0,-1.380305737E-2,1.579922438E-2,-8.794784546E-3
5.033076021E0,9.884923697E-3,6.652396917E-2,2.880563736E-1
5.049036715E0,2.573443577E-2,7.076501846E-3,1.352529526E-1
5.065027926E0,3.392442688E-2,3.324747086E-3,-1.968441010E-1
5.081019137E0,-1.776255667E-3,-4.289788008E-2,-3.423690796E-1
5.096949312E0,-8.365228772E-3,-7.789134979E-3,-1.627473831E-1
5.112971041E0,-2.138366550E-2,-7.850348949E-3,-2.164936066E-2
5.128962252E0,-6.509457529E-2,4.650074244E-2,1.027212143E0
5.144892428E0,-8.796578646E-2,9.703487158E-2,1.557731628E-2
5.160853121E0,-2.852313221E-3,4.953873158E-2,4.435520172E-1
5.176844332E0,-1.490285993E-2,1.114176512E-1,-3.447895050E-1
5.192835543E0,-1.651445031E-2,2.876079082E-2,-2.790031433E-1
5.208796236E0,-6.173165143E-2,4.960572720E-2,-2.786054611E-1
5.224787447E0,-4.051873088E-2,1.187008619E-2,8.544731140E-2
5.240717623E0,-1.016655564E-2,-4.270350933E-2,2.509832382E-1
5.256708834E0,-7.666260004E-3,-8.932590485E-2,1.823873520E-1
5.272669527E0,-2.216246724E-2,-9.881025553E-2,1.831245422E-2
5.288630221E0,-2.840531617E-2,-3.835606575E-2,-6.199455261E-2
5.304590914E0,-7.573118806E-2,4.189985991E-2,-3.239822388E-2
5.320582125E0,-5.429321527E-2,9.050285816E-2,4.733181000E-2
5.336573336E0,-3.669256717E-2,1.063634157E-1,5.757999420E-2
5.352564547E0,1.571039110E-2,8.934903145E-2,-1.840114594E-2
5.368525240E0,1.936460659E-2,4.733389616E-2,-1.064653397E-1
5.384516451E0,2.175535262E-2,1.750081778E-2,-1.013822556E-1
5.400477145E0,-5.110506713E-2,-5.557537079E-3,1.688003540E-3
5.416468355E0,-3.029436618E-2,-2.075594664E-2,9.512710571E-2
5.432429049E0,-3.420837969E-2,6.776034832E-3,1.099901199E-1
5.448389742E0,5.842879415E-3,5.403894186E-2,9.150028229E-2
5.464350436E0,7.923714817E-3,5.652964115E-2,7.753849030E-2
5.480341646E0,-8.105501533E-3,5.328947306E-2,-2.548217773E-3
5.496302340E0,-3.835597634E-2,7.310622931E-2,-4.007625580E-2
5.512263033E0,-5.107395351E-2,4.206693172E-2,-2.268695831E-2
5.528223727E0,-3.136776388E-3,4.392993450E-2,2.328205109E-2
5.544214937E0,2.104382962E-2,-8.467793465E-3,2.848052979E-2
5.560175631E0,-1.277291775E-2,-3.444135189E-3,4.951477051E-3
5.576166842E0,-4.258377105E-2,-3.225207329E-3,-1.820564270E-3
5.592158053E0,-7.741185278E-2,-1.640892029E-2,-1.346874237E-2
5.608118746E0,-5.416680127E-2,2.601820230E-2,-3.613471985E-3
5.624140475E0,-2.513626963E-2,3.758734465E-2,3.734874725E-2
5.640101168E0,2.059014887E-2,4.556453228E-2,4.251098633E-2
5.656092379E0,1.352106780E-2,5.037671328E-2,3.337955475E-2
5.672083590E0,-2.497942746E-2,2.610838413E-2,1.470470428E-2
5.688044283E0,-3.223362565E-2,2.610194683E-2,5.580902100E-3
5.704004977E0,-5.368256569E-2,2.465969324E-2,-2.039146423E-2
5.719996187E0,-2.502594888E-2,1.934546232E-2,-9.603500366E-4
5.735956881E0,5.834504962E-3,1.484447718E-2,1.121044159E-2
5.751948092E0,7.993485779E-3,2.494287491E-2,3.054141998E-2
5.767939303E0,-1.168129593E-2,1.316565275E-2,4.990196228E-2
5.783869478E0,-2.875141054E-2,2.733153105E-2,1.663112640E-2
5.799891207E0,-4.573481530E-2,2.741760015E-2,2.487182617E-3
5.815851900E0,-2.896657586E-2,2.293425798E-2,-4.493713379E-3
5.831843111E0,-2.614438534E-3,4.038840532E-2,2.918910980E-2
5.847803805E0,-1.474519819E-2,4.069149494E-2,5.333423615E-2
5.863795016E0,-2.674344927E-2,1.622110605E-2,2.728176117E-2
5.879755709E0,-4.806148261E-2,3.728443384E-2,-2.510833740E-2
5.895746920E0,-4.559116811E-2,2.799069881E-2,4.213619232E-2
5.911738131E0,-4.292510450E-2,3.535777330E-2,6.390285492E-2
5.927698824E0,8.943155408E-4,3.538817167E-2,-4.120540619E-2
5.943720553E0,1.327904314E-2,3.192067146E-2,-1.272878647E-1
5.959650728E0,-7.996372879E-3,1.715797186E-2,6.592750549E-3
5.975641939E0,-6.535105407E-2,1.896959543E-2,2.266826630E-1
5.991633150E0,-7.953019440E-2,3.301852942E-2,1.982202530E-1
6.007593844E0,-5.700638145E-2,1.387411356E-2,-5.963897705E-2
6.023585055E0,-5.397677422E-3,1.263540983E-2,-1.571922302E-1
6.039545748E0,3.473814204E-2,6.261765957E-3,-1.211252213E-1
6.055475924E0,-1.602259278E-2,1.206064224E-2,-8.316040039E-2
