"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.913908634E0,8.418172598E-3,2.685642242E-2,4.244232178E-2
2.923918400E0,-2.451002598E-3,-1.021397114E-2,4.202842712E-3
2.933928165E0,1.067668200E-3,1.977705956E-2,-5.268955231E-2
2.943968448E0,-1.824700832E-2,2.176046371E-3,-8.956909180E-2
2.958952579E0,1.494139433E-3,4.344105721E-2,-3.024864197E-2
2.968962345E0,-1.722699404E-2,-2.346158028E-3,-1.997661591E-2
2.979002628E0,-3.220289946E-3,-2.393579483E-2,-3.957748413E-4
2.989012394E0,-8.951008320E-3,-4.558050632E-2,2.809238434E-2
2.999052677E0,9.185969830E-3,-2.947127819E-2,9.160995483E-3
3.009062443E0,3.350228071E-3,-9.251952171E-3,-5.155563354E-3
3.019102726E0,1.218825579E-2,-8.463859558E-3,-2.839279175E-2
3.029112491E0,7.314145565E-3,-5.571079254E-2,-8.914947510E-3
3.039122257E0,-1.991182566E-3,-6.018161774E-2,-1.812076569E-2
3.049162540E0,3.655880690E-3,-3.254139423E-2,9.574890137E-4
3.059172306E0,-4.183948040E-4,-4.827713966E-2,5.648612976E-3
3.069182072E0,-1.904794574E-2,6.701231003E-3,-4.460334778E-3
3.079222355E0,-2.780145407E-2,4.709804058E-2,-1.901149750E-2
3.089232120E0,-1.374930143E-2,2.617073059E-2,9.138107300E-3
3.099272404E0,-5.032837391E-3,2.990579605E-2,-4.313564301E-2
3.109282169E0,-1.126050949E-2,1.511120796E-2,-9.494781494E-3
3.119291935E0,-3.173381090E-3,5.287408829E-2,-9.505271912E-3
3.129301700E0,-1.336553693E-2,5.641257763E-2,-9.354591370E-3
3.139341984E0,5.712926388E-3,2.229487896E-2,-4.388809204E-3
3.149382267E0,1.063385606E-2,7.647991180E-3,9.802818298E-3
3.159392032E0,4.827073216E-2,6.698727608E-3,8.535861969E-2
3.169401798E0,5.201980472E-2,-8.168339729E-3,3.188419342E-2
3.179411564E0,-1.003772020E-3,5.197286606E-3,-2.567005157E-2
3.189451847E0,3.806489706E-2,-1.004731655E-2,-8.674812317E-2
3.199461613E0,7.509589195E-4,-1.920866966E-2,-1.466789246E-1
3.209471378E0,-2.712956071E-2,-1.300334930E-2,-3.513050079E-2
3.219511661E0,-4.075834155E-2,-1.592278481E-2,-1.998710632E-2
3.229521427E0,-2.144432068E-2,-2.909052372E-2,8.912849426E-2
3.239561710E0,-4.503798485E-2,-5.906391144E-2,1.296310425E-1
3.249571476E0,-7.103204727E-3,-1.074862480E-2,1.739597321E-1
3.259611759E0,-6.443321705E-3,-1.788508892E-2,1.368665695E-1
3.269621525E0,-4.904121161E-3,1.604735851E-2,4.358673096E-2
3.279631290E0,-1.719516516E-2,5.504667759E-2,-4.303836823E-2
3.289641056E0,1.316764951E-2,5.291175842E-2,-1.187334061E-1
3.299650822E0,-2.830091119E-2,7.272553444E-2,-1.549510956E-1
3.309691105E0,1.989006996E-2,6.207847595E-2,-1.051673889E-1
3.319700870E0,-4.086583853E-3,2.510535717E-2,-4.624176025E-2
3.329741154E0,1.402869821E-2,3.124237061E-3,4.475784302E-2
3.339750919E0,-2.034652233E-2,-2.415740490E-2,4.858207703E-2
3.349791202E0,3.075510263E-3,-3.816497326E-2,7.586193085E-2
3.359800968E0,-2.032250166E-3,-7.704687119E-2,6.482410431E-2
3.369810734E0,7.331430912E-3,-4.511308670E-2,3.986072540E-2
3.379851017E0,2.133956552E-2,-6.611931324E-2,1.507377625E-2
3.389860782E0,-2.192696929E-2,-4.834043980E-2,-4.224967957E-2
3.399870548E0,-7.904320955E-3,-1.132035255E-2,-8.423805237E-3
3.409910831E0,8.335411549E-4,-4.081583023E-2,-6.972122192E-2
3.419920597E0,9.221673012E-3,1.570081711E-2,-3.574943542E-2
3.429960880E0,1.238885522E-2,-2.364706993E-2,1.637172699E-2
