"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.738809311E0,-3.442579508E-2,-7.888266444E-2,2.161188126E-1
3.754770004E0,-5.340710282E-3,-9.598034620E-2,1.130332947E-1
3.770700180E0,1.199775934E-2,-7.407256961E-2,1.704978943E-2
3.786691391E0,-9.769484401E-3,-1.240143180E-2,4.793357849E-2
3.802652084E0,-4.123494029E-2,3.283119202E-2,5.260848999E-2
3.818673813E0,-4.182210565E-2,7.230597734E-2,4.984951019E-2
3.834634506E0,-5.938529968E-2,8.682724833E-2,1.429882050E-1
3.850595200E0,-1.701791584E-2,5.138817430E-2,8.691787720E-3
3.866586411E0,3.086543083E-2,-6.067752838E-4,-2.164840698E-1
3.882547104E0,4.507039487E-2,-3.039196134E-2,-7.031822205E-2
3.898538315E0,2.663578093E-2,-3.598442674E-2,9.754180908E-2
3.914468491E0,-3.674440086E-2,6.450772285E-3,2.509756088E-1
3.930459702E0,-5.766133964E-2,3.568750620E-2,2.820501328E-1
3.946420395E0,1.731410623E-2,3.759157658E-2,1.524572372E-1
3.962442124E0,3.733035922E-2,3.968092799E-2,-6.820678711E-2
3.978372299E0,1.467341185E-2,3.834158182E-2,-1.378755569E-1
3.994394028E0,-4.057471454E-2,-7.455080748E-3,-2.775096893E-2
4.010324204E0,-8.547055721E-2,-3.218367696E-2,6.099128723E-2
4.026345932E0,-7.271215320E-2,-3.535386920E-2,1.281852722E-1
4.042337143E0,-3.595103323E-2,-5.776476860E-2,9.950256348E-2
4.058267319E0,7.296830416E-3,-3.694206476E-2,1.327800751E-2
4.074258530E0,1.791787148E-2,-2.637064457E-2,-2.745723724E-2
4.090249741E0,3.136886656E-2,-1.756921411E-2,5.393028259E-2
4.106240952E0,-3.120353818E-2,-1.128926873E-2,1.305122375E-1
4.122201645E0,-2.373984456E-2,-4.397189617E-2,1.112871170E-1
4.138223374E0,-3.521642089E-2,8.194369078E-2,3.985395432E-1
4.154184067E0,-2.783426642E-2,1.542297006E-2,-4.178647995E-1
4.170175278E0,1.491110027E-2,6.513577700E-2,3.962488174E-1
4.186166489E0,-1.164998114E-2,2.540874481E-2,-1.735258102E-1
4.202127182E0,2.486692369E-2,-3.611278534E-2,4.560661316E-1
4.218148911E0,-3.431491554E-2,-5.732417107E-3,4.651260376E-2
4.234109604E0,-2.037504315E-2,-2.209809422E-2,-9.003353119E-2
4.250100815E0,-9.412854910E-3,7.716029882E-3,-7.799720764E-2
4.266122543E0,-9.127855301E-4,2.316296101E-2,8.018875122E-2
4.282083237E0,1.033961773E-3,8.727222681E-3,1.449394226E-1
4.298013413E0,-3.751403093E-2,-1.159971952E-2,9.461688995E-2
4.313974106E0,-4.934741557E-2,-1.681607962E-2,-8.456230164E-3
4.329965317E0,-4.222191870E-2,-3.572675586E-2,-1.572895050E-2
4.345956528E0,-2.348543704E-2,-1.274865866E-2,1.039495468E-1
4.361947739E0,-2.776925266E-2,-2.118805051E-2,1.613473892E-1
4.377908432E0,-1.852741838E-2,-1.240372658E-3,3.222465515E-3
4.393838608E0,-3.706015646E-2,2.764815092E-2,-1.978969574E-1
4.409799301E0,-1.790341735E-2,1.576545835E-2,-2.479219437E-1
4.425759995E0,-1.526568830E-2,4.221025109E-2,2.307891846E-2
4.441781723E0,-1.910254359E-3,1.454263926E-2,5.286350250E-1
4.457711899E0,-1.480868459E-2,-4.123061895E-3,4.949455261E-1
4.473703110E0,-4.587827623E-2,-2.736702561E-2,-3.715324402E-2
4.489663803E0,-2.557364106E-2,-2.439898252E-2,-2.770709991E-1
4.505624497E0,-5.837583542E-2,-3.187358379E-4,-3.656167984E-1
4.521646225E0,-2.898792922E-2,2.186897397E-2,-3.411140442E-1
4.537576401E0,5.775259435E-2,6.576436758E-2,4.617967606E-1
4.553537094E0,1.104319990E-1,-1.732873917E-2,6.203260422E-1
